project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license,bounding_boxes
2009198,LTSabie_12R 11D,5b024e1a-dcdf-46b5-9e19-59c76b341cea,IMG_0029.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/5b024e1a-dcdf-46b5-9e19-59c76b341cea.JPG,0,Jessica Stubbs,55631055-3e0e-4b7a-9612-dedebe9f78b0,Mammalia,Proboscidea,Elephantidae,Loxodonta,africana,African Elephant,,2025-02-08 15:20:34,2,,,,,,,false,,,,"{""{\""detectionBox\"":[0,0.6179000000000001,0.7249066666666667,0.9624000000000001]}"",""{\""detectionBox\"":[0.03472,0.20390000000000003,0.46384000000000003,0.36010000000000003]}""}"
2009198,LTSabie_12R 11D,8f52e4af-5f73-4433-b565-4d4e147229a8,IMG_0030.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/8f52e4af-5f73-4433-b565-4d4e147229a8.JPG,0,Jessica Stubbs,55631055-3e0e-4b7a-9612-dedebe9f78b0,Mammalia,Proboscidea,Elephantidae,Loxodonta,africana,African Elephant,,2025-02-08 15:20:35,2,,,,,,,false,,,,"{""{\""detectionBox\"":[0,0.6164000000000001,0.7249066666666667,0.9850999999999999]}"",""{\""detectionBox\"":[0.03888,0.20069999999999996,0.4624533333333334,0.3467]}""}"
2009198,LTSabie_12R 11D,6d3b7313-cc21-43e9-8cc4-df8bb7171bca,IMG_0031.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/6d3b7313-cc21-43e9-8cc4-df8bb7171bca.JPG,0,Jessica Stubbs,55631055-3e0e-4b7a-9612-dedebe9f78b0,Mammalia,Proboscidea,Elephantidae,Loxodonta,africana,African Elephant,,2025-02-08 15:20:49,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0,0.5101,0.75968,0.8975]}""}"
2009198,LTSabie_12R 11D,6bf49a68-7046-4aaa-aafa-37ad63fe456e,IMG_0032.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/6bf49a68-7046-4aaa-aafa-37ad63fe456e.JPG,0,Jessica Stubbs,55631055-3e0e-4b7a-9612-dedebe9f78b0,Mammalia,Proboscidea,Elephantidae,Loxodonta,africana,African Elephant,,2025-02-08 15:20:50,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.001386666666666672,0.5265,0.7332266666666666,0.8608]}""}"
2009198,LTSabie_12R 11D,6c6fa4bb-401c-4742-a94b-9ec529d6325c,IMG_0033.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/6c6fa4bb-401c-4742-a94b-9ec529d6325c.JPG,0,Jessica Stubbs,55631055-3e0e-4b7a-9612-dedebe9f78b0,Mammalia,Proboscidea,Elephantidae,Loxodonta,africana,African Elephant,,2025-02-08 15:20:50,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.001386666666666672,0.5359,0.7332266666666666,0.8608]}""}"
2009198,LTSabie_12R 11D,b4716f69-7d6b-49bd-8cf3-bbade2524449,IMG_0034.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/b4716f69-7d6b-49bd-8cf3-bbade2524449.JPG,0,Jessica Stubbs,c58da361-68da-477b-b5e9-da668d18ec7b,Mammalia,Primates,Cercopithecidae,Papio,,Baboon Species,,2025-02-08 15:44:27,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.3874666666666667,0.8929000000000001,0.6887999999999999,0.99133]}""}"
2009198,LTSabie_12R 11D,1b1ba8bc-b7a4-412f-afae-663729a3f2ae,IMG_0035.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/1b1ba8bc-b7a4-412f-afae-663729a3f2ae.JPG,0,Jessica Stubbs,c58da361-68da-477b-b5e9-da668d18ec7b,Mammalia,Primates,Cercopithecidae,Papio,,Baboon Species,,2025-02-08 15:44:28,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.36517333333333335,0.8734000000000001,0.6873066666666665,0.9726100000000001]}""}"
2009198,LTSabie_12R 11D,17c785a7-6e09-48ce-852a-191f468ff65c,IMG_0036.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/17c785a7-6e09-48ce-852a-191f468ff65c.JPG,0,Jessica Stubbs,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 15:44:28,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.3763733333333333,0.8484,0.7138666666666665,0.9515]}""}"
2009198,LTSabie_12R 11D,1deddfd7-4341-4226-a01c-dffe74d63f77,IMG_0037.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/1deddfd7-4341-4226-a01c-dffe74d63f77.JPG,0,Jordan Luongo,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 16:11:03,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.20687999999999998,0,0.8026133333333332,0.29370000000000007]}""}"
2009198,LTSabie_12R 11D,58c92bae-bd8f-41c1-ab48-b9ee9155daf0,IMG_0038.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/58c92bae-bd8f-41c1-ab48-b9ee9155daf0.JPG,0,Jordan Luongo,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 16:11:03,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.24858666666666665,0.07109000000000001,0.8054933333333333,0.47499]}""}"
2009198,LTSabie_12R 11D,48917aa9-df2f-4be7-bf78-f1fe72d3dd7e,IMG_0039.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/48917aa9-df2f-4be7-bf78-f1fe72d3dd7e.JPG,0,Jordan Luongo,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 16:11:04,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.2541333333333333,0.2617,0.7859733333333334,0.5538000000000001]}""}"
2009198,LTSabie_12R 11D,b9765112-9ea7-4831-afcc-40851bd858ec,IMG_0040.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/b9765112-9ea7-4831-afcc-40851bd858ec.JPG,0,Jessica Stubbs,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 17:09:47,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.3957866666666667,0.8437,0.66384,0.9998999999999999]}""}"
2009198,LTSabie_12R 11D,bd4b2c75-187a-481a-a6cd-420910f05b48,IMG_0041.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/bd4b2c75-187a-481a-a6cd-420910f05b48.JPG,0,Jessica Stubbs,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 17:09:47,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.3916266666666666,0.8242,0.6567999999999999,0.9921000000000001]}""}"
2009198,LTSabie_12R 11D,4a21bb3d-faa2-4eb6-83a4-b458e2db2664,IMG_0042.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/4a21bb3d-faa2-4eb6-83a4-b458e2db2664.JPG,0,Jessica Stubbs,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 17:09:48,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.37360000000000004,0.8132,0.6582933333333334,0.9632000000000001]}""}"
2009198,LTSabie_12R 11D,0336b20a-b80f-4863-af4c-45eb58684f86,IMG_0043.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/0336b20a-b80f-4863-af4c-45eb58684f86.JPG,0,Jessica Stubbs,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 17:10:14,2,,,,,,,false,,,,"{""{\""detectionBox\"":[0.5235733333333333,0.0914,0.7971733333333333,0.27960000000000007]}"",""{\""detectionBox\"":[0.3235733333333333,0.40780000000000005,0.5762666666666667,0.5812000000000002]}""}"
2009198,LTSabie_12R 11D,775623e1-fd13-4c2d-88d1-72ef800aa856,IMG_0044.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/775623e1-fd13-4c2d-88d1-72ef800aa856.JPG,0,Jessica Stubbs,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 17:10:14,2,,,,,,,false,,,,"{""{\""detectionBox\"":[0.3069333333333334,0.3859,0.6027199999999999,0.5515000000000001]}"",""{\""detectionBox\"":[0.5235733333333333,0.09218,0.7985599999999999,0.28278]}""}"
2009198,LTSabie_12R 11D,596681f8-77ff-4750-a5b8-dfe2c94fd748,IMG_0045.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/596681f8-77ff-4750-a5b8-dfe2c94fd748.JPG,0,Jessica Stubbs,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 17:10:15,2,,,,,,,false,,,,"{""{\""detectionBox\"":[0.29989333333333335,0.3718,0.5970666666666667,0.5530000000000002]}"",""{\""detectionBox\"":[0.5235733333333333,0.07265000000000002,0.7985599999999999,0.28355]}""}"
2009198,LTSabie_12R 11D,9b6f4769-c1b0-4ce7-8312-05e1c6cbc46b,IMG_0046.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/9b6f4769-c1b0-4ce7-8312-05e1c6cbc46b.JPG,0,Jessica Stubbs,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 17:10:48,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.35546666666666665,0.4523,0.9984533333333334,0.7343]}""}"
2009198,LTSabie_12R 11D,31eebf03-e11e-48e2-bb81-dafc2b43010a,IMG_0047.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/31eebf03-e11e-48e2-bb81-dafc2b43010a.JPG,0,Jessica Stubbs,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 17:10:49,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.36656000000000005,0.35780000000000006,0.9984533333333336,0.7077]}""}"
2009198,LTSabie_12R 11D,7e31bc57-14a2-4207-bf76-6a40853f217f,IMG_0048.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/7e31bc57-14a2-4207-bf76-6a40853f217f.JPG,0,Jessica Stubbs,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 17:10:49,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.3318933333333333,0.27420000000000005,0.9985599999999999,0.6812]}""}"
2009198,LTSabie_12R 11D,78349399-f132-4b1f-88ee-9485502f4ee9,IMG_0049.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/78349399-f132-4b1f-88ee-9485502f4ee9.JPG,0,Jessica Stubbs,c134e0ab-cf96-45ec-bae6-60b94995f71b,Mammalia,Cetartiodactyla,Bovidae,Aepyceros,melampus,Impala,,2025-02-08 17:15:19,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.17360000000000003,0.757,0.6276800000000001,0.9312]}""}"
2009198,LTSabie_12R 11D,a860c030-b0fc-4f32-be27-ea9813d9ec08,IMG_0050.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/a860c030-b0fc-4f32-be27-ea9813d9ec08.JPG,0,Jessica Stubbs,c134e0ab-cf96-45ec-bae6-60b94995f71b,Mammalia,Cetartiodactyla,Bovidae,Aepyceros,melampus,Impala,,2025-02-08 17:15:19,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.14298666666666668,0.6898,0.61936,0.8398]}""}"
2009198,LTSabie_12R 11D,9bea4e03-53e3-4cb4-9a99-8041adad9422,IMG_0051.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/9bea4e03-53e3-4cb4-9a99-8041adad9422.JPG,0,Jessica Stubbs,c134e0ab-cf96-45ec-bae6-60b94995f71b,Mammalia,Cetartiodactyla,Bovidae,Aepyceros,melampus,Impala,,2025-02-08 17:15:20,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.14992000000000003,0.5429,0.7012800000000001,0.7225000000000001]}""}"
2009198,LTSabie_12R 11D,6d1485a4-0e1c-40cf-919c-624efffb5b66,IMG_0052.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/6d1485a4-0e1c-40cf-919c-624efffb5b66.JPG,0,Computer vision,5e34edec-101e-444d-92f5-b6e0d87a89b6,Mammalia,Cetartiodactyla,Bovidae,Capra,,Capra Species,,2025-02-08 17:16:10,1,,,false,,,,false,,0.66,,"{""{\""detectionBox\"":[0.04443733333333334,0,0.6304640000000001,0.1851]}""}"
2009198,LTSabie_12R 11D,3ba60a4f-77c4-40ae-aa90-0f8aff2f6363,IMG_0053.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/3ba60a4f-77c4-40ae-aa90-0f8aff2f6363.JPG,0,Computer vision,8cf3fce2-0078-4347-9e46-5324fd12f8ed,Mammalia,Cetartiodactyla,Bovidae,,,Bovidae Family,,2025-02-08 17:16:10,1,,,false,,,,false,,0.88,,"{""{\""detectionBox\"":[0.043050666666666654,0,0.6444373333333333,0.14290000000000003]}""}"
2009198,LTSabie_12R 11D,9ccabfbf-ff52-4b0e-a19f-114f0609c420,IMG_0054.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/9ccabfbf-ff52-4b0e-a19f-114f0609c420.JPG,0,Computer vision,189cdd40-b83d-48d1-a4fa-e43a104f2a23,Mammalia,Cetartiodactyla,Bovidae,Capra,aegagrus hircus,Domestic Goat,,2025-02-08 17:16:10,1,,,false,,,,false,,0.67,,"{""{\""detectionBox\"":[0.04443733333333334,0,0.6346240000000001,0.1414]}""}"
2009198,LTSabie_12R 11D,2ae381fa-a534-456b-9296-d05f57594e43,IMG_0055.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/2ae381fa-a534-456b-9296-d05f57594e43.JPG,0,Fiona Price,1ae5230b-5168-4491-ad4e-19583eb21b52,Mammalia,Cetartiodactyla,Bovidae,Tragelaphus,scriptus,Bushbuck,,2025-02-08 17:17:16,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.2610666666666667,0,0.7277333333333335,0.35540000000000005]}""}"
2009198,LTSabie_12R 11D,1233b8cf-2a2f-4dcc-92e5-1e51eb9801ef,IMG_0056.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/1233b8cf-2a2f-4dcc-92e5-1e51eb9801ef.JPG,0,Fiona Price,1ae5230b-5168-4491-ad4e-19583eb21b52,Mammalia,Cetartiodactyla,Bovidae,Tragelaphus,scriptus,Bushbuck,,2025-02-08 17:17:17,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.2888,0,0.69712,0.11949999999999998]}""}"
2009198,LTSabie_12R 11D,e81b845d-3e4b-49d2-b65e-c0a6896fcd94,IMG_0058.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/e81b845d-3e4b-49d2-b65e-c0a6896fcd94.JPG,0,Fiona Price,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 17:18:02,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.3763733333333333,0.1468,0.9999466666666668,0.6827000000000001]}""}"
2009198,LTSabie_12R 11D,bdc20e71-7743-432b-9f5c-160191a13018,IMG_0059.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/bdc20e71-7743-432b-9f5c-160191a13018.JPG,0,Fiona Price,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 17:18:02,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.2361066666666667,0.0007812,0.9985600000000001,0.6272812000000001]}""}"
2009198,LTSabie_12R 11D,0ced9bd2-a4e6-4d97-a50b-a5148de99b20,IMG_0060.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/0ced9bd2-a4e6-4d97-a50b-a5148de99b20.JPG,0,Fiona Price,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 17:18:02,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.2527466666666667,0,0.99856,0.5562000000000001]}""}"
2009198,LTSabie_12R 11D,22de0fce-4459-49d2-9d53-206ed6f4dbb7,IMG_0061.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/22de0fce-4459-49d2-9d53-206ed6f4dbb7.JPG,0,Fiona Price,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 18:06:17,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.25136000000000003,0,0.9985600000000001,0.521]}""}"
2009198,LTSabie_12R 11D,ee76d004-e18b-4d8d-b200-7f50d8b02018,IMG_0062.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/ee76d004-e18b-4d8d-b200-7f50d8b02018.JPG,0,Fiona Price,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 18:06:17,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.05832533333333334,0,0.998592,0.5820000000000001]}""}"
2009198,LTSabie_12R 11D,f1ce494e-3338-4979-8f34-aac5c5b7998f,IMG_0063.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/f1ce494e-3338-4979-8f34-aac5c5b7998f.JPG,0,Fiona Price,1b922e54-6d68-468a-906a-8909318efbe7,Mammalia,Primates,Cercopithecidae,Papio,kindae,Kinda Baboon,,2025-02-08 18:06:18,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.18469333333333332,0.09765000000000001,0.9985600000000001,0.62335]}""}"
2009198,LTSabie_12R 11D,ddedd6bb-bc08-4af9-ab48-437ea47a1f14,IMG_0064.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/ddedd6bb-bc08-4af9-ab48-437ea47a1f14.JPG,0,Fiona Price,c58da361-68da-477b-b5e9-da668d18ec7b,Mammalia,Primates,Cercopithecidae,Papio,,Baboon Species,,2025-02-08 18:30:42,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.2458133333333333,0.546,0.99856,0.8014000000000001]}"",""{\""detectionBox\"":[0.45552000000000004,0.9054000000000001,0.7206933333333334,0.9999300000000001]}"",""{\""detectionBox\"":[0.5027733333333334,0.9545999999999999,0.72912,0.9999099999999999]}""}"
2009198,LTSabie_12R 11D,70685511-bc9f-4c3d-931d-d1647ea147fc,IMG_0065.JPG,gs://145625598251_2009198_309_env623__main/deployment/2367655/prod/directUpload/70685511-bc9f-4c3d-931d-d1647ea147fc.JPG,0,Fiona Price,c58da361-68da-477b-b5e9-da668d18ec7b,Mammalia,Primates,Cercopithecidae,Papio,,Baboon Species,,2025-02-08 18:30:42,1,,,,,,,false,,,,"{""{\""detectionBox\"":[0.39855999999999997,0.7632,0.9429866666666666,0.9147000000000001]}"",""{\""detectionBox\"":[0.45413333333333333,0.8897999999999999,0.68048,0.9998999999999998]}"",""{\""detectionBox\"":[0.42351999999999995,0.7828,0.6817600000000001,0.9999000000000001]}""}"
